Date,Open,High,Low,Close,Volume
2013-11-29,95.21,95.75,93.3,93.48,37971600
2013-11-22,95.98,96.0,94.29,95.01,55059500
2013-11-15,92.85,95.29,92.07,95.27,54215700
2013-11-08,90.0,93.28,90.0,92.73,84080900
2013-11-01,87.83,90.96,87.61,89.82,72776500
2013-10-25,87.5,88.73,86.84,87.97,58561500
2013-10-18,86.51,87.86,86.51,87.55,56291500
2013-10-11,85.57,86.95,84.79,86.95,70090800
2013-10-04,86.06,86.7,85.28,86.32,66461500
2013-09-27,88.29,88.91,86.61,86.9,58588500
2013-09-20,88.88,89.87,88.37,88.66,65905800
2013-09-13,87.34,88.88,87.28,88.4,51492700
2013-09-06,87.7,88.3,86.8,87.25,45059700
2013-08-30,87.5,88.99,86.58,87.16,66241900
2013-08-23,87.82,87.87,86.39,87.52,60417600
2013-08-16,90.43,90.43,87.65,87.91,53969600
2013-08-09,91.42,91.97,90.4275,90.72,53476200
2013-08-02,94.51,94.6,91.25,91.95,71242500
2013-07-26,94.87,95.49,93.84,94.79,44911400
2013-07-19,93.19,95.25,92.77,95.17,54050100
2013-07-12,91.96,93.81,91.9003,93.4,65011700
2013-07-05,90.39,91.61,89.96,91.57,40094800
2013-06-28,88.95,90.75,88.02,90.35,83221300
2013-06-21,90.97,92.27,88.79,89.48,83465600
2013-06-14,91.93,91.94,89.59,90.58,57635900
2013-06-07,90.53,91.51,89.0,91.45,67444800
2013-05-31,92.94,93.18,90.46,90.47,54413100
2013-05-24,91.61,93.5,91.0,91.53,72320100
2013-05-17,89.8,91.88,89.43,91.76,53290700
2013-05-10,90.25,91.85,89.79,90.14,60087900
2013-05-03,88.26,90.19,87.48,90.02,61648800
2013-04-26,87.61,89.89,87.285,88.0,66979000
2013-04-19,88.29,88.67,85.02,87.45,84669900
2013-04-12,89.11,89.34,88.1501,88.99,63076000
2013-04-05,90.13,90.985,88.4,89.01,55956700
2013-03-28,89.5,90.98,88.66,90.11,55066400
2013-03-22,88.74,89.39,87.9,89.29,59094700
2013-03-15,89.01,89.91,88.542,89.37,77480300
2013-03-08,89.13,90.15,88.35,88.97,62102600
2013-03-01,89.88,90.191,87.7,89.43,67424900
2013-02-22,88.54,89.82,88.36,89.2,47295300
2013-02-15,88.35,88.81,87.8,88.36,56392900
2013-02-08,89.41,90.19,86.5875,88.61,61671300
2013-02-01,91.67,91.93,89.36,90.04,70654200
2013-01-25,90.27,91.8,90.21,91.73,44994900
2013-01-18,89.46,90.94,89.0,90.8,59043400
2013-01-11,88.31,89.71,87.29,89.61,61663600
2013-01-04,85.04,89.09,84.7,88.96,60650600
2012-12-28,87.13,87.68,85.07,85.1,44740200
2012-12-21,88.36,89.74,87.01,87.23,95007600
2012-12-14,88.58,90.37,87.92,88.08,64567400
2012-12-07,88.55,88.64,87.1,88.6,58315200
2012-11-30,88.32,88.69,86.275,88.14,71326300
2012-11-23,87.4,89.09,86.77,89.09,49035400
2012-11-16,87.27,87.99,85.06,86.45,66977500
2012-11-09,90.04,92.05,86.61,87.21,69822600
2012-11-02,91.04,91.94,90.06,90.27,22747008
2012-10-26,91.67,92.26,89.68,90.62,58833600
2012-10-19,91.35,93.67,90.54,92.15,58223100
2012-10-12,92.15,93.36,90.51,91.03,57630500
2012-10-05,91.79,93.0,91.17,92.55,51576600
2012-09-28,91.31,92.57,90.93,91.45,59816300
2012-09-21,91.92,92.5,90.09,91.92,70983400
2012-09-14,89.82,92.4,89.4,92.3,71342700
2012-09-07,87.33,90.0,86.52,89.92,52053400
2012-08-31,88.07,88.4,87.02,87.3,49370800
2012-08-24,88.07,88.41,86.93,88.05,49169800
2012-08-17,88.1,88.91,87.77,88.4,48391100
2012-08-10,87.55,88.5,87.15,88.44,58253400
2012-08-03,87.28,87.89,85.5,87.55,66220600
2012-07-27,84.8,87.85,83.5,87.45,87340700
2012-07-20,84.83,86.38,84.1,85.95,71272700
2012-07-13,84.52,85.57,82.83,85.47,84013700
2012-07-06,85.44,86.28,84.2,84.8,48292000
2012-06-29,81.22,85.7,79.78,85.57,110963300
2012-06-22,82.51,85.39,82.05,82.11,176712400
2012-06-15,81.62,83.45,80.17,83.22,91577100
2012-06-08,78.09,81.23,77.13,80.84,95867100
2012-06-01,82.64,82.64,77.47,77.92,97349700
2012-05-25,81.42,82.96,79.96,82.08,71972700
2012-05-18,82.27,83.15,81.03,81.47,82913200
2012-05-11,84.29,84.79,82.54,83.1,74340800
2012-05-04,85.96,87.52,84.4,84.57,61715100
2012-04-27,84.53,87.18,84.39,86.08,73941800
2012-04-20,83.24,86.05,83.13,85.3,77922000
2012-04-13,83.98,84.36,81.88,82.95,75999600
2012-04-05,86.6,87.67,84.35,84.82,60635700
2012-03-30,86.18,87.25,84.91,86.73,72169300
2012-03-23,86.08,87.18,85.02,85.55,65038700
2012-03-16,84.5,86.93,84.13,86.44,97569500
2012-03-09,86.17,87.09,84.05,84.3,80153200
2012-03-02,87.15,87.83,85.85,86.33,69916200
2012-02-24,86.04,87.47,86.04,87.34,50636200
2012-02-17,84.34,86.12,83.85,85.62,69714000
2012-02-10,84.87,86.44,83.35,83.8,77984200
2012-02-03,85.27,85.5,83.19,84.92,101524800
2012-01-27,87.5,87.94,85.77,85.83,77549400
2012-01-20,85.75,87.49,84.96,87.49,67985900
2012-01-13,85.0,86.21,83.82,84.88,72485200
2012-01-06,85.97,86.6735,84.92,85.12,70432600
2011-12-30,84.97,85.63,84.01,84.76,43549400
2011-12-23,80.24,85.23,79.38,85.22,86457100
2011-12-16,80.73,81.81,78.66,80.16,115074400
2011-12-09,80.88,81.86,79.55,81.34,98347000
2011-12-02,75.8401,80.74,75.33,79.79,110592400
2011-11-25,76.53,77.33,73.9,73.9,72715600
2011-11-18,79.53,79.85,77.1,77.9,102510500
2011-11-11,78.82,79.95,77.03,79.72,94955300
2011-11-04,80.59,80.64,75.45,78.52,130886600
2011-10-28,79.92,82.2,79.05,81.48,127707900
2011-10-21,77.87,80.16,77.02,80.13,113708500
2011-10-14,74.73,78.23,74.65,78.11,97977800
2011-10-07,72.05,74.52,69.21,73.56,144187700
2011-09-30,70.01,74.59,69.5,72.63,141689700
2011-09-23,72.91,74.98,67.93,69.31,133854900
2011-09-16,70.37,74.75,69.87,74.55,131584900
2011-09-09,70.14,74.3393,69.91,71.01,98928600
2011-09-02,73.33,74.87,71.5,72.14,115058400
2011-08-26,72.15,73.92,69.58,72.64,145914300
2011-08-19,73.04,74.75,69.67,69.8,138392000
2011-08-12,72.74,73.44,67.03,72.0,249826800
2011-08-05,80.82,81.18,72.07,74.82,169439700
2011-07-29,84.2,85.13,79.76,79.79,101220500
2011-07-22,82.29,85.41,82.08,85.22,81089100
2011-07-15,81.3,83.46,81.12,83.0,104490000
2011-07-08,81.3,82.6,80.85,82.42,70617900
2011-07-01,76.88,82.09,76.72,82.01,95920500
2011-06-24,78.65,81.12,76.78,76.78,118658900
2011-06-17,80.0,80.82,78.33,79.02,100490200
2011-06-10,80.93,81.87,79.72,79.78,92340700
2011-06-03,83.28,83.75,80.18,81.18,78614700
2011-05-27,80.22,83.13,80.07,82.63,80145800
2011-05-20,80.22,82.58,79.6,81.57,86692400
2011-05-13,83.01,83.76,79.42,80.87,99624400
2011-05-06,88.1,88.13,81.59,82.69,113741200
2011-04-29,86.29,88.0,85.89,87.98,81575000
2011-04-21,83.11,86.43,82.44,86.36,56122900
2011-04-15,85.95,86.15,82.38,84.29,80984700
2011-04-08,84.26,86.22,84.07,85.95,75508300
2011-04-01,83.86,84.94,82.61,84.68,77505300
2011-03-25,81.87,83.93,81.86,83.62,83313600
2011-03-18,81.67,82.64,78.8,80.85,123808200
2011-03-11,85.84,86.08,80.1,82.12,92630900
2011-03-04,85.87,86.56,83.55,85.08,102114500
2011-02-25,84.97,88.23,84.73,85.34,122012400
2011-02-18,82.07,85.11,81.89,84.5,116159400
2011-02-11,83.45,84.0,81.61,82.82,85702700
2011-02-04,79.92,83.98,79.01,83.28,129726900
2011-01-28,78.85,79.98,77.93,78.99,115357400
2011-01-21,77.79,79.1,76.77,78.98,99933700
2011-01-14,75.13,78.0,74.58,77.84,97851600
2011-01-07,73.72,75.9,73.64,75.59,101723000
2010-12-31,72.81,73.69,72.81,73.12,62042400
2010-12-23,72.24,73.2,71.88,73.2,63816100
2010-12-17,72.41,72.75,71.57,72.17,118050600
2010-12-10,71.2,72.22,71.06,72.18,98006000
2010-12-03,68.86,71.658,68.3,71.19,114867600
2010-11-26,70.1,70.3,68.32,69.23,68240100
2010-11-19,71.01,71.22,68.56,70.54,106234100
2010-11-12,69.49,71.9,69.46,70.99,131435500
2010-11-05,66.72,70.0,66.6299,70.0,132863300
2010-10-29,66.68,66.81,65.085,66.49,97258200
2010-10-22,65.19,66.8,64.5901,66.34,103017000
2010-10-15,64.36,65.65,63.93,65.19,100420200
2010-10-08,62.52,64.53,61.84,64.38,105572000
2010-10-01,61.99,62.58,61.27,62.54,106227900
2010-09-24,61.04,62.13,60.9,61.75,103764100
2010-09-17,61.39,61.52,60.36,60.78,102768900
2010-09-10,60.89,61.59,60.45,61.2,67829900
2010-09-03,59.56,61.6,58.5,61.32,110182200
2010-08-27,58.97,60.05,58.05,59.8,118561200
2010-08-20,59.6,61.16,58.55,58.89,96678100
2010-08-13,62.56,62.67,59.56,59.91,93803700
2010-08-06,60.64,62.99,60.61,61.97,123336200
2010-07-30,59.7,61.88,59.5978,59.68,129266000
2010-07-23,58.33,59.81,57.6,59.72,117959800
2010-07-16,58.29,59.72,57.81,57.96,140633300
2010-07-09,57.17,59.2,56.77,58.78,145116100
2010-07-02,59.31,59.39,55.94,56.57,219997200
2010-06-25,64.1,64.5,59.1,59.1,241295500
2010-06-18,62.06,63.37,61.32,63.1,125910300
2010-06-11,59.98,62.0,59.2,61.86,162790600
2010-06-04,60.38,62.01,59.14,59.525,139043300
2010-05-28,60.74,61.67,58.46,60.46,176400700
2010-05-21,63.74,64.27,59.16,60.88,213100600
2010-05-14,65.42,65.75,62.91,63.6,159125900
2010-05-07,68.11,68.22,58.46,63.7,219982400
2010-04-30,69.03,70.0,67.73,67.77,178818300
2010-04-23,67.75,69.43,67.57,69.24,115789400
2010-04-16,68.8,69.05,67.71,67.93,106693200
2010-04-09,67.84,68.98,66.85,68.76,110369800
2010-04-01,66.66,67.8,66.59,67.61,85835300
2010-03-26,66.49,67.2,66.17,66.54,117543100
2010-03-19,66.67,67.89,65.9,67.04,167433400
2010-03-12,66.77,67.58,66.22,66.8,116829800
2010-03-05,65.36,66.52,65.08,66.47,114701300
2010-02-26,66.1,66.12,64.15,65.0,121110700
2010-02-19,65.44,66.45,65.08,65.87,99138000
2010-02-12,64.91,65.71,64.16,64.8,142653200
2010-02-05,65.77,67.23,63.56,64.38,171941300
2010-01-29,66.55,66.76,64.02,64.43,177342200
2010-01-22,68.74,69.35,66.0,66.1,138910900
2010-01-15,69.94,70.52,68.65,69.11,135108800
2010-01-08,68.72,70.6,68.19,69.52,145112400
2009-12-31,69.08,69.4,68.11,68.19,78393200
2009-12-24,68.47,69.211,68.16,68.66,89520000
2009-12-18,70.8,71.3,67.64,68.21,313206700
2009-12-11,73.95,74.72,72.1,72.83,94109000
2009-12-04,74.49,76.3,73.91,74.25,95152500
2009-11-27,75.44,76.54,74.35,74.87,61442500
2009-11-20,73.65,75.4,73.33,74.38,97416400
2009-11-13,72.96,73.43,71.71,72.47,77953100
2009-11-06,72.05,72.85,71.04,72.16,98189700
2009-10-30,73.81,75.0,71.05,71.67,146040300
2009-10-23,73.15,74.65,72.36,73.57,110240300
2009-10-16,69.51,73.35,69.44,73.12,108503100
2009-10-09,66.79,69.3,66.11,69.27,91093600
2009-10-02,68.81,69.85,66.5,66.58,100520000
2009-09-25,69.15,70.34,68.35,68.7,91456300
2009-09-18,69.11,70.48,69.04,69.99,123343300
2009-09-11,69.85,71.08,69.7,69.98,78264700
2009-09-04,69.45,69.85,67.83,69.18,95340200
2009-08-28,70.04,71.89,69.9,70.12,104672300
2009-08-21,67.37,70.0,66.09,69.92,117697800
2009-08-14,69.12,69.71,67.65,68.21,91827400
2009-08-07,70.96,71.4,69.35,69.47,99129300
2009-07-31,72.41,72.79,69.43,70.39,130418300
2009-07-24,69.11,72.38,68.13,72.29,117305800
2009-07-17,65.17,68.8,64.46,68.52,133526800
2009-07-10,67.67,68.15,64.75,65.12,133573100
2009-07-02,69.45,71.51,68.0,68.47,97192400
2009-06-26,70.1,70.17,68.08,69.05,131969600
2009-06-19,72.64,73.43,70.42,71.05,145514000
2009-06-12,72.48,74.83,72.0,73.78,125155200
2009-06-05,70.46,73.5,70.25,72.97,142651500
2009-05-29,68.39,70.62,67.91,69.35,113409000
2009-05-22,69.74,71.39,67.99,68.83,117127500
2009-05-15,69.48,71.2,65.6,69.11,126077800
2009-05-08,68.5,71.23,67.16,70.8,146459200
2009-05-01,65.29,68.74,65.05,68.01,145455900
2009-04-24,66.02,67.0,64.5,66.57,156746800
2009-04-17,68.64,69.06,66.35,66.75,145678400
2009-04-09,69.66,70.43,67.89,69.84,108116800
2009-04-03,68.54,71.15,66.5,70.44,177584800
2009-03-27,66.99,71.49,66.86,69.98,187847500
2009-03-20,67.07,70.43,65.67,66.09,212164700
2009-03-13,62.88,67.96,62.87,67.2,207500500
2009-03-06,66.9,67.43,61.86,64.03,252609500
2009-02-27,72.25,73.49,67.9,67.9,247270200
2009-02-20,72.89,72.96,70.21,71.23,150215000
2009-02-13,80.39,80.5,72.7,74.59,192738700
2009-02-06,76.06,80.49,75.66,80.34,181284200
2009-01-30,78.675,80.17,76.0,76.48,217441900
2009-01-23,77.08,79.38,75.78,78.04,172383800
2009-01-16,76.54,78.45,74.01,78.1,234359400
2009-01-09,81.27,82.73,77.38,77.57,184194100
2009-01-02,78.28,82.11,77.09,81.64,113792300
2008-12-26,75.21,77.4,73.27,77.19,102039500
2008-12-19,81.32,83.64,75.02,75.02,281253400
2008-12-12,78.59,81.92,77.51,80.45,237065200
2008-12-05,77.89,79.44,72.68,76.6,298066200
2008-11-28,76.82,81.03,75.31,80.15,197888600
2008-11-21,73.5,77.13,68.3,75.81,325329500
2008-11-14,75.1,77.75,67.5401,73.68,256641400
2008-11-07,73.45,77.96,69.4,73.95,226611100
2008-10-31,67.58,77.99,65.0,74.12,289519700
2008-10-24,70.37,75.0,63.9,69.04,260069000
2008-10-17,64.9,75.66,59.17,68.04,326746400
2008-10-10,75.65,79.88,56.51,62.36,385309600
2008-10-03,78.92,81.75,74.06,77.94,223432900
2008-09-26,80.2,81.8,77.02,80.65,152481400
2008-09-19,74.94,82.0,71.51,79.61,233324300
2008-09-12,76.76,77.7,73.26,77.5,165381400
2008-09-05,78.04,78.89,74.69,75.62,118772500
2008-08-29,80.27,81.5,78.64,80.01,102126500
2008-08-22,77.46,80.95,76.3,80.3,115347800
2008-08-15,78.52,78.95,76.19,77.07,133346700
2008-08-08,79.63,80.13,76.14,78.72,163430000
2008-08-01,81.87,84.76,79.45,79.72,155937900
2008-07-25,81.84,83.23,79.73,81.7,148138300
2008-07-18,86.28,86.47,79.1,81.54,171699100
2008-07-11,87.86,88.879,83.76,85.48,155011400
2008-07-03,86.81,89.63,86.75,88.27,110308100
2008-06-27,85.1,88.52,85.09,86.55,126930800
2008-06-20,88.49,88.99,84.77,84.91,126820100
2008-06-13,87.61,89.4,86.32,88.36,128912200
2008-06-06,88.01,90.5,85.0,86.79,156149400
2008-05-30,90.0,90.58,88.42,88.76,100027500
2008-05-23,92.9,96.12,90.66,90.7,152717000
2008-05-16,88.43,92.95,87.6,92.67,126629000
2008-05-09,89.65,90.55,87.97,88.82,125302000
2008-05-02,92.57,94.51,88.3,89.61,147728600
2008-04-25,94.0,94.93,91.71,92.46,108822000
2008-04-18,88.74,94.45,88.53,94.0,114776200
2008-04-11,89.03,90.15,88.23,88.62,97036200
2008-04-04,85.69,89.5,84.26,88.74,122731600
2008-03-28,85.12,87.5,84.33,85.22,115876300
2008-03-20,83.75,88.5,82.75,85.0,152398500
2008-03-14,82.74,87.86,82.0,85.91,158974700
2008-03-07,86.76,88.41,81.97,82.49,144126100
2008-02-29,87.17,90.17,86.25,87.01,117068400
2008-02-22,86.62,88.6,86.03,87.17,100918700
2008-02-15,81.85,86.7,81.04,85.37,115187100
2008-02-08,86.14,86.29,80.36,81.71,129440600
2008-02-01,83.35,87.86,82.54,85.95,131720100
2008-01-25,80.01,86.99,77.55,83.94,156451200
2008-01-18,90.94,91.25,82.8,85.08,160804400
2008-01-11,92.47,93.15,89.5,90.3,126913300
2008-01-04,94.39,94.96,91.88,92.08,81234300
2007-12-28,93.51,95.1,93.33,95.0,53364000
2007-12-21,90.76,93.95,89.04,93.43,116425000
2007-12-14,91.85,93.09,90.0,91.18,101247100
2007-12-07,88.97,92.0,87.71,91.5,101196600
2007-11-30,88.36,89.47,84.0,89.16,131179300
2007-11-23,84.63,88.72,84.0,88.29,84371500
2007-11-16,86.24,88.64,83.37,85.1,129932800
2007-11-09,87.02,90.5,86.51,86.85,137976400
2007-11-02,92.36,94.27,86.84,87.93,135482200
2007-10-26,91.17,92.91,89.67,92.21,121971600
2007-10-19,94.24,95.27,92.0,92.14,128968900
2007-10-12,90.6,95.07,90.16,93.48,84836800
2007-10-05,92.45,93.99,90.33,91.36,106808600
2007-09-28,92.08,93.66,90.21,92.56,109622100
2007-09-21,88.5,93.4,88.3,92.31,125457400
2007-09-14,85.67,89.68,83.88,88.67,124890500
2007-09-07,85.31,88.24,85.21,85.75,86288200
2007-08-31,85.11,86.99,83.0,85.73,109819000
2007-08-24,83.85,85.85,82.51,85.69,115301500
2007-08-17,85.24,85.24,78.76,84.14,168474100
2007-08-10,81.95,87.9,80.42,84.51,181844400
2007-08-03,86.0,87.32,81.53,82.08,181261900
2007-07-27,91.93,93.62,85.49,85.59,174136000
2007-07-20,89.33,93.09,88.73,91.94,132666400
2007-07-13,86.53,90.8,85.9,90.33,113169900
2007-07-06,84.5,86.95,84.12,86.46,70514500
2007-06-29,82.4,84.99,80.85,83.88,123191100
2007-06-22,86.09,86.58,82.11,82.52,136382100
2007-06-15,82.68,86.45,81.95,85.94,115291600
2007-06-08,83.96,84.6,81.23,82.68,111662900
2007-06-01,83.16,84.25,81.91,84.22,87145500
2007-05-25,83.42,84.32,81.89,83.51,103885700
2007-05-18,80.94,83.33,80.31,83.26,95076400
2007-05-11,80.5,81.45,79.31,81.23,98154500
2007-05-04,80.3,81.76,79.05,80.55,101399600
2007-04-27,79.33,80.86,78.5,80.36,119020100
2007-04-20,77.64,79.8,77.04,79.76,120919100
2007-04-13,76.77,77.85,76.46,77.41,104658400
2007-04-05,75.55,77.31,75.28,77.22,85047300
2007-03-30,75.44,76.35,74.51,75.45,119782500
2007-03-23,70.12,75.42,70.11,75.0242,129309200
2007-03-16,71.13,71.56,69.52,69.86,147899000
2007-03-09,69.05,72.86,69.02,71.12,147306900
2007-03-02,75.5,76.1,69.31,70.01,175042200
2007-02-23,75.05,75.55,74.2,75.22,68580200
2007-02-16,74.93,76.0,74.33,75.29,86254100
2007-02-09,75.67,75.97,74.24,75.22,89002000
2007-02-02,73.65,75.79,72.8,75.54,112677600
2007-01-26,73.65,74.99,72.5,73.61,113867600
2007-01-19,72.5,73.63,71.19,73.53,104231100
2007-01-12,73.88,74.25,70.64,72.66,137194200
2007-01-05,76.25,76.27,72.21,73.24,86228800
2006-12-29,75.51,77.44,75.4,76.63,45661100
2006-12-22,77.26,77.31,74.9,75.41,91587600
2006-12-15,75.25,79.0,74.82,77.3,113551100
2006-12-08,77.0,78.52,75.28,75.5,114347700
2006-12-01,72.38,77.5,72.14,77.2,111803900
2006-11-24,72.67,73.53,71.85,72.38,49797200
2006-11-17,74.1,74.97,71.76,73.08,103589900
2006-11-10,72.16,74.8,71.9,74.42,99547900
2006-11-03,71.06,72.39,70.01,72.15,101912100
2006-10-27,68.85,72.33,68.72,71.46,108542600
2006-10-20,68.45,70.0699,68.42,69.55,100795700
2006-10-13,67.76,68.73,65.96,68.4,101823600
2006-10-06,67.29,67.76,64.84,67.52,109202100
2006-09-29,64.6,67.81,63.87,67.1,118629100
2006-09-22,64.95,66.58,63.93,64.91,112292200
2006-09-15,66.37,66.4,64.11,64.65,137224400
2006-09-08,67.68,68.65,66.78,66.81,88565700
2006-09-01,70.05,70.2,67.37,68.1,102826900
2006-08-25,69.38,71.22,69.04,70.43,102548600
2006-08-18,69.54,69.92,67.01,69.1,121963200
2006-08-11,69.0,70.42,68.39,69.73,112604700
2006-08-04,67.43,69.28,66.76,68.69,105125600
2006-07-28,64.35,67.65,64.2,67.0,121995100
2006-07-21,64.5,64.94,63.57,63.93,114282600
2006-07-14,62.9,65.0,62.78,64.9,92112400
2006-07-07,61.8,63.89,61.63,62.84,71410700
2006-06-30,58.1,62.65,57.91,61.35,122773100
2006-06-23,58.77,58.87,57.21,58.1,94884900
2006-06-16,59.05,59.55,56.64,58.8,123964300
2006-06-09,62.0,62.2,57.82,58.91,126952900
2006-06-02,61.7,62.15,59.76,61.65,78973100
2006-05-26,59.95,61.93,59.15,61.58,100155000
2006-05-19,61.51,62.71,59.5,60.45,107346600
2006-05-12,63.6,64.26,62.06,62.24,83168200
2006-05-05,63.6,64.77,62.89,64.0,99001900
2006-04-28,64.75,64.98,61.0,63.08,109325500
2006-04-21,62.1,65.0,61.61,65.0,99722900
2006-04-13,61.79,62.73,61.0,61.56,53362100
2006-04-07,61.36,62.7,60.43,61.33,78909600
2006-03-31,61.2,61.89,60.82,60.86,86249100
2006-03-24,60.77,61.69,60.33,61.17,84476400
2006-03-17,59.68,61.92,59.44,61.05,99057500
2006-03-10,60.95,61.09,58.44,59.18,99206900
2006-03-03,60.1,61.5,59.1,60.98,86028700
2006-02-24,61.0,61.3,59.63,60.42,64256100
2006-02-17,59.43,60.68,58.8,60.55,98785800
2006-02-10,61.7,62.61,58.6,59.43,110616600
2006-02-03,62.88,63.96,61.03,61.39,114529300
2006-01-27,60.53,61.65,59.55,61.29,107825500
2006-01-20,61.26,62.06,60.12,60.53,79225600
2006-01-13,59.8,61.0,59.16,60.97,90737800
2006-01-06,56.42,59.56,56.42,59.43,77484500
2005-12-30,57.0,57.0,55.6,56.17,60748300
2005-12-23,58.22,58.588,56.65,57.1,68772500
2005-12-16,58.81,59.93,58.05,58.06,85559800
2005-12-09,59.38,60.38,58.05,58.5,88256400
2005-12-02,59.55,59.85,58.0,59.07,85289100
2005-11-25,58.51,60.26,58.5,60.11,54127800
2005-11-18,56.82,58.39,56.13,58.25,98267600
2005-11-11,57.8,58.33,55.84,56.52,103492700
2005-11-04,57.03,58.82,56.01,57.9,106155000
2005-10-28,55.31,57.89,54.79,56.31,114940800
2005-10-21,59.05,59.45,54.5,55.37,164857900
2005-10-14,59.6,59.79,57.14,58.64,90428500
2005-10-07,63.55,63.89,57.9,59.6,123949600
2005-09-30,63.7,65.01,63.3,63.54,85614800
2005-09-23,64.0,65.96,63.6,63.83,105861600
2005-09-16,62.85,63.89,61.73,63.7,98468100
2005-09-09,60.62,63.2,60.25,63.2,87783100
2005-09-02,59.24,62.04,58.12,60.68,124066400
2005-08-26,59.54,59.75,58.37,58.41,78777100
2005-08-19,60.95,61.08,57.78,58.82,80871900
2005-08-12,58.65,61.34,58.44,61.05,88550500
2005-08-05,59.23,60.09,57.76,58.09,75323900
2005-07-29,59.95,60.47,58.75,58.75,79287500
2005-07-22,58.02,59.7,57.69,59.5,86740200
2005-07-15,59.39,60.24,57.88,58.16,81990700
2005-07-08,58.56,60.73,58.29,59.4,69456400
2005-07-01,58.33,59.8,57.46,58.31,81724400
2005-06-24,61.1,61.13,58.15,58.15,85955600
2005-06-17,58.25,61.02,57.79,60.89,74646000
2005-06-10,57.34,58.61,56.7,58.38,78047600
2005-06-03,57.07,57.78,56.1,57.15,72240800
2005-05-27,54.38,56.9,54.14,56.8,71143800
2005-05-20,53.5,54.97,52.78,54.01,132074700
2005-05-13,57.75,58.05,53.58,53.7,90230700
2005-05-06,57.0,58.65,56.07,57.6,86596000
2005-04-29,59.6,60.47,56.0,57.03,106656400
2005-04-22,55.45,59.95,55.4,59.42,101287200
2005-04-15,59.99,60.75,56.1,56.19,108657500
2005-04-08,60.95,61.74,59.85,60.01,85301200
2005-04-01,59.04,60.7,57.38,60.55,104896100
2005-03-24,62.65,62.98,58.5,59.0,88667200
2005-03-18,61.06,62.85,59.47,62.65,112404900
2005-03-11,63.58,64.37,59.5,61.05,170203800
2005-03-04,63.26,64.04,61.99,63.57,128760400
2005-02-25,59.5,63.69,58.25,63.26,108879400
2005-02-18,56.25,59.85,56.07,59.41,85825900
2005-02-11,55.12,56.87,54.61,56.11,72629100
2005-02-04,51.35,55.32,51.35,55.29,78825100
2005-01-28,50.94,51.95,50.91,51.27,58189200
2005-01-21,50.95,51.55,50.35,50.44,48206200
2005-01-14,49.86,51.21,49.63,51.07,56046800
2005-01-07,51.02,51.02,49.25,49.79,69330300
2004-12-31,51.8,51.95,50.8,51.26,48227600
2004-12-23,50.05,52.05,50.0,51.97,54540700
2004-12-17,50.45,50.8,49.64,49.8,79045400
2004-12-10,50.28,50.47,48.9,50.15,62237400
2004-12-03,51.68,51.78,49.6,50.27,65927200
2004-11-26,50.38,52.0,50.3,51.65,39959100
2004-11-19,50.13,50.4,48.59,50.38,57241500
2004-11-12,50.35,50.5,48.9,50.42,55186000
2004-11-05,49.4,50.43,48.25,50.39,68746000
2004-10-29,48.6,49.39,48.25,49.22,69291700
2004-10-22,48.8,49.3,48.23,48.7,54020000
2004-10-15,50.0,50.04,48.18,49.02,54717600
2004-10-08,48.75,50.46,48.4,49.84,58363800
2004-10-01,47.65,49.79,47.61,48.89,66704300
2004-09-24,48.38,49.62,47.6,47.83,71832100
2004-09-17,47.53,48.56,47.3,48.37,57200200
2004-09-10,47.07,47.64,46.65,47.37,45576400
2004-09-03,45.35,47.24,45.09,47.06,52566100
2004-08-27,45.45,45.58,44.51,45.44,49192900
2004-08-20,45.02,45.65,44.2,45.25,58322800
2004-08-13,45.24,46.04,44.5,44.92,58941300
2004-08-06,46.29,46.94,45.0,45.12,59297000
2004-07-30,45.27,46.34,44.6,46.3,59571200
2004-07-23,45.8,46.82,44.4,45.32,51109100
2004-07-16,45.25,45.95,44.85,45.83,44203000
2004-07-09,44.8,45.55,44.74,45.45,42443700
2004-07-02,44.5,44.89,44.0,44.72,58920300
2004-06-25,44.89,45.53,44.25,44.25,66350100
2004-06-18,43.99,44.98,43.71,44.98,57969900
2004-06-10,44.0,44.24,43.1,43.98,44551500
2004-06-04,43.5,43.99,43.21,43.37,42261800
2004-05-28,42.66,43.82,42.5,43.25,55151200
2004-05-21,43.3,43.54,42.44,42.6,60548100
2004-05-14,42.63,43.56,41.59,43.27,61855200
2004-05-07,42.9,44.24,42.83,43.25,60209900
2004-04-30,43.25,43.97,42.5,42.55,61355700
2004-04-23,43.85,43.86,42.4,42.97,46537200
2004-04-16,42.7,43.9,42.5,43.86,56139000
2004-04-08,41.97,42.93,41.88,42.45,38485900
2004-04-02,40.87,41.99,40.86,41.91,55357500
2004-03-26,41.25,41.48,39.91,40.74,60511200
2004-03-19,41.78,42.63,41.47,41.5,59963500
2004-03-12,42.5,43.4,41.14,42.03,69459400
2004-03-05,42.58,42.64,41.6,42.49,62645400
2004-02-27,42.23,42.75,42.11,42.17,52914900
2004-02-20,42.2,42.45,41.8,42.03,38140600
2004-02-13,40.31,42.15,40.21,41.91,53184400
2004-02-06,41.26,41.26,40.05,40.51,55403800
2004-01-30,41.05,41.77,40.41,40.79,59890300
2004-01-23,40.5,41.5,40.5,41.04,43463500
2004-01-16,40.7,40.98,40.08,40.5,51788500
2004-01-09,41.1,41.629,40.02,40.29,71028500
