Date,Open,High,Low,Close,Volume
2013-04-26,84.59,85.74,84.0,85.12,40926700
2013-04-19,82.72,84.57,81.71,84.49,59408200
2013-04-12,81.27,82.96,80.31,82.74,49392400
2013-04-05,81.39,82.95,81.28,82.04,48857400
2013-03-28,79.83,81.59,79.47,81.53,44335000
2013-03-22,78.72,79.74,78.5,79.74,38411400
2013-03-15,77.92,79.24,77.84,79.19,54008400
2013-03-08,76.73,78.22,76.73,78.19,47113200
2013-03-01,76.47,76.77,75.5,76.7,50860300
2013-02-22,76.03,77.02,75.96,76.25,35642100
2013-02-15,75.28,76.16,75.05,76.16,41521000
2013-02-08,73.56,75.61,73.56,75.48,49467000
2013-02-01,73.96,74.8,73.43,74.18,51517900
2013-01-25,72.92,73.93,72.42,73.92,41416100
2013-01-18,72.6,73.23,72.0,73.23,48089700
2013-01-11,71.5,72.58,71.191,72.35,31683359
2013-01-04,69.24,71.73,69.175,71.55,46874300
2012-12-28,70.32,70.4,69.415,69.48,33135300
2012-12-21,70.84,71.31,70.06,70.27,76453300
2012-12-14,70.26,71.62,70.26,70.69,55519800
2012-12-07,69.8,70.5225,69.36,70.45,54724600
2012-11-30,69.12,69.92,68.6,69.73,51965300
2012-11-23,69.54,69.875,68.95,69.56,35286900
2012-11-16,69.79,70.11,68.51,69.19,54552100
2012-11-09,70.86,71.62,69.43,69.87,50685500
2012-11-02,71.11,71.9,70.48,70.9,29123300
2012-10-26,71.79,72.29,70.525,70.9,52329300
2012-10-19,68.18,72.74,68.07,71.86,107061600
2012-10-12,69.6,69.65,67.8,67.97,50711600
2012-10-05,68.92,69.74,68.64,69.65,47093600
2012-09-28,68.88,69.64,68.5,68.91,49225800
2012-09-21,68.49,69.3611,68.0,69.06,57326900
2012-09-14,67.99,69.17,67.83,68.47,54524000
2012-09-07,67.49,68.22,66.97,67.88,39147500
2012-08-31,67.54,67.96,66.85,67.43,44945800
2012-08-24,67.8,68.25,67.15,67.6,50781200
2012-08-17,68.39,68.84,67.51,67.8,50284100
2012-08-10,69.18,69.34,68.12,68.64,41973900
2012-08-03,69.37,69.75,68.02,69.12,54809900
2012-07-27,68.14,69.68,67.0,69.52,64292400
2012-07-20,68.47,69.7,67.61,68.63,80203700
2012-07-13,67.74,68.74,67.44,68.61,67086800
2012-07-06,67.42,68.15,67.34,67.64,43070900
2012-06-29,66.26,67.7,66.14,67.56,72825600
2012-06-22,65.82,67.0,65.82,66.63,114131000
2012-06-15,62.97,66.1,61.83,66.01,197629700
2012-06-08,62.04,63.2,61.89,62.98,54494700
2012-06-01,62.84,62.93,61.71,61.78,44862600
2012-05-25,63.26,63.83,62.29,62.51,48981200
2012-05-18,64.03,64.14,63.09,63.35,79981000
2012-05-11,64.58,65.02,64.23,64.34,77055700
2012-05-04,64.85,65.485,64.74,64.74,50553000
2012-04-27,63.5,65.13,63.3,64.84,50192000
2012-04-20,63.72,64.28,62.76,63.71,78902700
2012-04-13,64.95,65.23,63.52,63.54,53939600
2012-04-05,66.04,66.3,65.09,65.34,35269300
2012-03-30,64.89,66.18,64.83,65.96,50394100
2012-03-23,64.95,65.27,64.37,64.55,41605600
2012-03-16,64.55,65.46,64.54,65.12,55860900
2012-03-09,64.69,65.08,64.12,64.74,45425600
2012-03-02,64.26,65.42,64.02,64.77,46471200
2012-02-24,65.23,66.05,64.19,64.46,35702000
2012-02-17,64.9,65.28,64.33,64.99,44916400
2012-02-10,65.46,65.58,64.25,64.6,50563600
2012-02-03,65.33,66.32,65.13,65.64,50639500
2012-01-27,65.23,65.88,64.34,65.56,56036700
2012-01-20,65.54,65.69,64.5,65.27,42870800
2012-01-13,64.96,65.54,64.3631,65.26,39577500
2012-01-06,65.59,66.0,64.61,64.83,52606100
2011-12-30,65.99,66.315,65.25,65.58,21601100
2011-12-23,64.18,66.0,63.36,65.98,43721500
2011-12-16,63.87,64.37,62.93,64.3,63697600
2011-12-09,64.1,64.81,62.85,64.53,55619500
2011-12-02,61.88,64.95,61.78,63.47,61279700
2011-11-25,63.27,63.34,61.05,61.27,57688300
2011-11-18,64.97,65.33,63.3,63.85,53984800
2011-11-11,63.96,65.49,63.1,65.25,44530200
2011-11-04,65.17,65.86,63.18,64.12,58797700
2011-10-28,63.9,65.845,63.56,65.6,59651100
2011-10-21,64.4,64.84,62.16,63.78,67205800
2011-10-14,63.89,64.74,63.57,64.72,38567700
2011-10-07,63.65,64.21,60.83,63.13,72445300
2011-09-30,62.05,64.74,62.01,63.69,56123500
2011-09-23,64.05,64.85,61.0,61.59,59928500
2011-09-16,62.45,64.74,62.3,64.59,64787600
2011-09-09,63.17,65.93,62.5,63.64,59167700
2011-09-02,64.64,66.23,63.91,64.07,63460900
2011-08-26,63.99,65.7,62.5007,64.28,70376300
2011-08-19,63.85,64.85,62.02,63.14,107122900
2011-08-12,61.8,64.19,59.08,63.36,177239100
2011-08-05,65.28,65.33,61.05,62.71,98144200
2011-07-29,66.21,66.43,64.13,64.79,59815800
2011-07-22,67.17,67.35,66.06,66.72,52066100
2011-07-15,66.88,67.98,66.83,67.45,48360900
2011-07-08,67.29,68.05,67.19,67.57,33155300
2011-07-01,65.29,67.36,65.0,67.3,43114800
2011-06-24,66.08,66.75,64.69,65.06,56529800
2011-06-17,66.32,67.36,65.47,66.29,58179100
2011-06-10,65.87,67.28,65.18,66.09,52211900
2011-06-03,67.31,67.34,65.8,66.09,47425000
2011-05-27,65.19,66.97,65.08,66.77,66234800
2011-05-20,66.41,66.79,65.28,65.69,53377800
2011-05-13,65.11,67.37,65.07,66.62,66005400
2011-05-06,65.92,66.46,64.8,65.27,68800400
2011-04-29,63.65,65.975,63.4,65.72,70695800
2011-04-21,60.45,64.54,60.1,64.07,84538100
2011-04-15,59.54,60.95,59.49,60.56,58607500
2011-04-08,59.5,60.18,59.25,59.46,47070100
2011-04-01,58.98,59.73,58.93,59.49,47987400
2011-03-25,58.67,59.16,58.5,58.98,47477500
2011-03-18,59.49,59.49,57.5,58.57,71615300
2011-03-11,61.09,61.1,59.11,59.69,40905237
2011-03-04,59.93,61.5,59.77,61.06,63566300
2011-02-25,60.68,61.08,59.36,59.64,46781200
2011-02-18,60.69,61.22,60.33,61.11,45656700
2011-02-11,60.88,61.17,60.42,60.7,42884400
2011-02-04,60.16,60.99,59.69,60.84,63635300
2011-01-28,62.56,62.72,60.0,60.01,86210100
2011-01-21,62.219,63.25,62.01,62.66,47992400
2011-01-14,62.29,62.98,62.0,62.55,46224900
2011-01-07,62.63,63.54,62.53,62.6,57769800
2010-12-31,62.19,62.44,61.75,61.85,27238100
2010-12-23,62.54,62.8,61.92,62.25,32894800
2010-12-17,61.8301,63.16,61.56,62.54,65799500
2010-12-10,62.31,62.96,61.69,61.91,50812600
2010-12-03,61.81,62.88,61.25,62.56,60060700
2010-11-26,63.5,63.82,62.14,62.3,40175900
2010-11-19,64.11,64.69,62.65,63.83,58087200
2010-11-12,64.56,64.61,63.51,63.67,50552600
2010-11-05,63.88,64.92,63.31,64.65,47924100
2010-10-29,64.04,64.23,63.28,63.74,46259600
2010-10-22,63.69,64.22,62.5,63.81,56142800
2010-10-15,63.26,64.0,62.97,63.57,46882000
2010-10-08,61.54,63.5,61.3,63.23,49664200
2010-10-01,62.22,62.7,61.55,61.75,52029200
2010-09-24,61.65,62.5,61.51,62.14,50824700
2010-09-17,60.06,61.72,59.92,61.57,52467900
2010-09-10,58.8,60.0282,58.42,59.98,36474100
2010-09-03,57.6,59.0,57.0,58.93,51020000
2010-08-27,58.98,59.35,56.99,57.6,59957200
2010-08-20,57.99,59.82,57.47,58.74,56001100
2010-08-13,60.0,60.25,58.06,58.15,48482800
2010-08-06,58.5,60.0,58.41,59.96,51140300
2010-07-30,57.65,58.44,57.27,58.09,68250300
2010-07-23,59.72,59.79,56.86,57.63,91339400
2010-07-16,60.48,60.96,59.25,59.44,61799400
2010-07-09,59.5,61.73,58.669,60.54,60811000
2010-07-02,58.99,59.79,58.65,59.08,68372700
2010-06-25,59.5,60.09,58.63,58.7,70403100
2010-06-18,58.7,59.58,58.38,59.18,58824800
2010-06-11,58.17,59.13,57.87,58.46,73666000
2010-06-04,58.21,60.15,57.55,58.01,71129800
2010-05-28,60.62,61.45,58.19,58.3,110828900
2010-05-21,64.06,64.24,59.51,60.88,93516600
2010-05-14,64.91,65.36,63.41,63.97,65203300
2010-05-07,65.16,65.62,60.03,63.31,88227000
2010-04-30,64.99,65.34,64.21,64.3,55806300
2010-04-23,65.06,66.2,64.33,65.04,71156300
2010-04-16,65.11,65.85,64.89,65.02,56075100
2010-04-09,65.77,65.89,64.77,65.14,42222400
2010-04-01,64.46,65.77,64.4,65.77,38664200
2010-03-26,65.07,65.44,64.33,64.38,47517200
2010-03-19,64.14,65.49,64.07,65.11,59247100
2010-03-12,64.08,64.56,63.6,64.18,68825000
2010-03-05,63.27,64.07,63.02,64.04,46294600
2010-02-26,63.81,64.1,62.52,63.0,50727100
2010-02-19,63.25,64.7,62.82,63.81,42180800
2010-02-12,62.5,63.47,62.11,62.72,52242800
2010-02-05,63.26,64.195,61.89,62.64,68190800
2010-01-29,63.67,64.27,62.22,62.86,75554800
2010-01-22,64.14,65.95,63.09,63.2,56705900
2010-01-15,64.75,65.265,63.98,64.56,60714200
2010-01-08,64.71,64.99,63.63,64.21,52150400
2009-12-31,64.9,65.4,64.33,64.41,24919800
2009-12-24,64.64,65.0,64.23,64.7,27044300
2009-12-18,65.2,65.41,63.91,64.37,64483500
2009-12-11,64.48,65.16,63.93,64.85,45127900
2009-12-04,62.78,65.28,62.2375,64.36,61526300
2009-11-27,62.49,63.44,62.01,62.89,36817200
2009-11-20,61.45,62.62,61.41,62.31,66309400
2009-11-13,60.42,61.58,60.29,61.43,58363400
2009-11-06,59.15,60.34,58.8,60.3,61112000
2009-10-30,60.69,60.93,58.78,59.05,70837200
2009-10-23,60.61,61.59,60.04,60.54,60369300
2009-10-16,61.89,62.74,60.14,60.46,83137300
2009-10-09,59.8,61.74,59.34,61.74,44620200
2009-10-02,60.7,61.54,59.42,59.73,48650400
2009-09-25,60.45,61.28,60.35,60.62,45584800
2009-09-18,60.34,61.25,59.74,60.78,52531800
2009-09-11,60.77,61.13,59.99,60.42,35401200
2009-09-04,60.04,60.75,59.28,60.32,46807100
2009-08-28,61.18,61.49,59.95,60.29,54100000
2009-08-21,59.6,61.42,59.5,61.03,54777000
2009-08-14,60.08,61.05,59.55,60.08,43340100
2009-08-07,61.16,61.23,59.7,59.9,49470900
2009-07-31,61.49,62.47,60.6,60.89,53353300
2009-07-24,59.46,61.62,58.74,61.51,53715500
2009-07-17,56.91,59.7,56.77,59.23,69891800
2009-07-10,56.11,57.38,55.71,56.93,62958900
2009-07-02,56.61,57.23,55.95,55.97,60222400
2009-06-26,55.87,56.6,54.91,56.6,84688000
2009-06-19,55.84,56.65,54.54,56.09,71917100
2009-06-12,55.72,56.54,55.16,56.06,58989500
2009-06-05,55.75,56.48,55.14,55.93,56357600
2009-05-29,54.69,55.5,53.86,55.16,47265500
2009-05-22,55.8,56.48,54.45,54.77,59877900
2009-05-15,54.56,55.44,53.9,55.41,64288400
2009-05-08,52.61,55.5,52.6,54.98,73325200
2009-05-01,51.32,52.61,50.12,52.59,76145600
2009-04-24,53.17,53.49,50.31,50.92,70256000
2009-04-17,51.27,53.37,51.0,53.05,74246200
2009-04-09,52.03,52.54,51.1,51.41,51890100
2009-04-03,52.54,54.13,51.75,52.15,80623800
2009-03-27,52.38,53.7,51.67,52.83,77605600
2009-03-20,51.02,52.0,49.46,51.67,97159100
2009-03-13,47.46,50.79,46.25,50.64,94604200
2009-03-06,49.0,49.43,47.01,47.97,119689900
2009-02-27,54.17,55.09,49.94,50.0,111522900
2009-02-20,55.94,56.79,54.55,54.65,67390400
2009-02-13,58.55,58.7,56.08,57.1,67650100
2009-02-06,57.41,59.13,56.92,58.51,61785100
2009-01-30,56.2,58.77,55.8,57.69,79233500
2009-01-23,56.99,58.03,55.09,55.97,85939900
2009-01-16,59.08,59.41,56.01,57.44,88604500
2009-01-09,60.42,60.77,58.55,59.05,83974600
2009-01-02,58.58,61.0,57.34,60.65,44300100
2008-12-26,59.18,59.94,58.06,58.56,32595300
2008-12-19,57.73,60.25,56.95,58.84,88584400
2008-12-12,59.07,59.77,56.41,57.25,73974700
2008-12-05,57.66,58.37,54.95,58.23,87379300
2008-11-28,59.22,60.0,56.52,58.58,68120900
2008-11-21,58.8,61.53,54.49,58.35,127147900
2008-11-14,61.0,63.01,57.32,60.05,94989200
2008-11-07,61.49,62.17,57.5,60.22,85395400
2008-10-31,60.41,64.5,59.68,61.34,121027400
2008-10-24,63.44,64.9,58.64,60.79,102025000
2008-10-17,58.46,67.48,57.95,62.65,156373700
2008-10-10,65.04,66.04,52.06,55.85,179137500
2008-10-03,68.81,69.86,66.1,66.16,127225000
2008-09-26,69.83,70.71,67.55,69.4,69838300
2008-09-19,69.92,72.69,69.2,69.99,125159100
2008-09-12,71.2,72.76,70.3,70.59,77754700
2008-09-05,71.09,72.1,70.31,70.67,49389000
2008-08-29,71.25,71.69,70.25,70.43,41560400
2008-08-22,71.61,71.68,70.51,71.42,44816200
2008-08-15,71.43,71.9,70.64,71.33,49779300
2008-08-08,68.18,71.68,67.97,71.55,78855600
2008-08-01,68.96,69.05,67.71,68.1,59200300
2008-07-25,67.98,69.25,67.0,69.03,64135100
2008-07-18,66.31,68.81,66.09,67.82,81322600
2008-07-11,65.1,67.2,64.87,66.26,77955700
2008-07-03,63.54,65.36,63.1,65.12,47577100
2008-06-27,64.2,65.68,63.4,63.57,61268100
2008-06-20,65.96,66.25,63.88,64.06,53658900
2008-06-13,65.88,66.37,65.11,66.27,47940100
2008-06-06,66.55,67.1,65.68,65.76,52903700
2008-05-30,64.82,67.03,64.54,66.74,47396500
2008-05-23,66.6,66.94,64.86,64.92,51533700
2008-05-16,66.59,67.11,66.3,66.68,44435100
2008-05-09,68.04,68.32,66.35,66.55,50869300
2008-05-02,67.3,68.32,66.92,68.26,55604200
2008-04-25,66.25,67.74,65.79,67.31,51599500
2008-04-18,65.92,66.8,64.99,66.51,59889300
2008-04-11,65.78,66.75,65.5,66.0,43859800
2008-04-04,64.29,65.97,63.72,65.73,50395500
2008-03-28,65.38,65.54,64.06,64.18,50281900
2008-03-20,61.64,65.81,61.64,65.38,54107400
2008-03-14,61.7,63.44,61.17,62.65,77642800
2008-03-07,62.14,63.3,61.4,61.51,63917000
2008-02-29,63.34,64.07,61.88,61.96,49341400
2008-02-22,63.37,63.83,62.5,63.18,45392800
2008-02-15,62.0,63.75,61.36,62.9,56525400
2008-02-08,63.36,63.75,61.94,62.03,55885600
2008-02-01,62.57,64.09,61.72,63.36,66963900
2008-01-25,65.31,66.75,62.13,62.46,94355300
2008-01-18,67.89,68.85,66.01,66.29,82570400
2008-01-11,66.01,68.29,65.75,67.88,73906300
2008-01-04,67.29,67.33,65.36,65.84,42477900
2007-12-28,67.61,68.3,67.01,67.38,22074400
2007-12-21,67.55,68.19,67.18,68.03,64205900
2007-12-14,67.625,68.4,67.02,67.59,55084000
2007-12-07,67.47,68.5,67.3,67.68,47291100
2007-11-30,66.59,68.75,66.39,67.74,74039100
2007-11-23,67.46,68.01,66.17,66.88,55630700
2007-11-16,65.0,67.78,64.98,67.75,72839600
2007-11-09,64.01,65.75,63.73,65.16,61311100
2007-11-02,64.45,65.46,64.3,64.78,52097000
2007-10-26,64.3,64.6,63.55,64.3,50132100
2007-10-19,65.95,66.16,64.16,64.23,62537800
2007-10-12,66.25,66.38,65.67,65.94,39237300
2007-10-05,65.66,66.8,65.66,66.25,49935100
2007-09-28,64.98,65.75,64.75,65.7,52792200
2007-09-21,63.02,65.56,62.7,65.12,71412700
2007-09-14,61.85,63.32,61.57,63.2,54622700
2007-09-07,61.63,62.05,61.26,61.68,41728800
2007-08-31,61.66,62.07,61.23,61.79,57134600
2007-08-24,61.84,62.37,61.35,61.88,55576800
2007-08-17,61.32,62.98,60.73,62.02,85843300
2007-08-10,60.31,62.6,60.31,61.15,84804600
2007-08-03,59.93,61.78,59.77,60.55,83196300
2007-07-27,61.89,62.33,59.72,59.77,77638000
2007-07-20,63.37,63.88,61.72,61.79,84256800
2007-07-13,62.36,63.6,61.99,63.43,64320500
2007-07-06,61.94,62.42,61.38,62.13,28665100
2007-06-29,61.0,61.96,60.97,61.62,62575100
2007-06-22,62.85,62.9,60.73,60.73,63631300
2007-06-15,62.35,63.12,61.32,62.77,61715300
2007-06-08,63.04,63.67,61.46,62.13,61203400
2007-06-01,63.2,63.77,62.76,63.41,43917400
2007-05-25,63.85,64.1,63.09,63.19,49057300
2007-05-18,63.0,63.63,61.66,63.42,81606800
2007-05-11,63.98,64.33,61.65,62.27,83030500
2007-05-04,64.0,64.94,63.75,64.48,47424500
2007-04-27,64.93,65.15,63.85,64.17,54487900
2007-04-20,62.49,65.45,62.41,65.12,82550400
2007-04-13,61.6,62.38,61.37,62.35,53544300
2007-04-05,60.26,61.9,60.03,61.55,44467600
2007-03-30,60.33,60.8,59.87,60.26,76313400
2007-03-23,60.56,61.48,60.35,60.51,67003100
2007-03-16,62.25,62.35,60.11,60.51,72393600
2007-03-09,61.45,62.53,61.37,62.14,74074600
2007-03-02,64.25,64.49,61.73,61.95,74117500
2007-02-23,65.26,65.83,63.99,64.15,45937700
2007-02-16,65.72,65.93,65.24,65.51,42183600
2007-02-09,66.38,66.6,65.53,65.6,37949300
2007-02-02,66.25,67.15,66.0,66.58,44046200
2007-01-26,68.01,68.11,65.99,66.07,46110200
2007-01-19,66.65,68.22,66.3,67.76,41322500
2007-01-12,66.51,66.85,66.05,66.64,32417100
2007-01-05,66.13,67.62,65.9,66.62,32248400
2006-12-29,65.6,66.6,65.48,66.02,20300400
2006-12-22,66.22,67.25,65.45,65.65,42718900
2006-12-15,65.96,66.62,65.29,66.29,47571300
2006-12-08,66.39,66.72,65.68,65.95,37994600
2006-12-01,65.5,66.43,65.22,65.97,41037700
2006-11-24,67.58,67.6,65.85,65.85,26144400
2006-11-17,66.25,67.6,65.31,67.24,49496300
2006-11-10,67.62,69.03,65.475,66.29,59718500
2006-11-03,67.9,68.36,66.85,67.81,49748400
2006-10-27,68.35,69.41,68.0,68.17,42919400
2006-10-20,65.05,69.14,64.7,68.62,60218900
2006-10-13,64.77,65.74,64.5,64.58,30764100
2006-10-06,65.0,65.88,64.86,65.06,34483100
2006-09-29,64.25,65.04,64.02,64.94,29846800
2006-09-22,63.95,64.5,63.85,63.96,31516700
2006-09-15,63.65,64.14,63.42,63.79,33542000
2006-09-08,64.6,64.74,63.25,63.59,28923600
2006-09-01,64.79,64.89,64.3,64.72,25029800
2006-08-25,64.27,65.13,63.8,64.67,38395700
2006-08-18,63.95,64.75,63.74,64.42,35942200
2006-08-11,63.25,63.79,63.03,63.47,30625400
2006-08-04,62.67,63.7,62.29,63.53,32236600
2006-07-28,61.67,63.0,61.49,62.92,35237000
2006-07-21,60.55,61.99,59.6842,61.73,38269700
2006-07-14,60.85,61.06,60.15,60.46,33559000
2006-07-07,60.13,60.87,59.8,60.62,20843700
2006-06-30,59.51,60.35,58.97,59.92,54105100
2006-06-23,61.6,62.0,59.75,61.32,36733700
2006-06-16,61.45,61.75,60.92,61.68,48080600
2006-06-09,60.35,61.75,60.09,61.51,48148500
2006-06-02,60.48,61.01,59.82,60.74,28429600
2006-05-26,59.9,60.93,59.65,60.69,47735800
2006-05-19,58.97,60.79,58.84,59.9,54427200
2006-05-12,58.7,59.25,58.25,58.83,40979800
2006-05-05,58.71,58.96,58.19,58.7,37359700
2006-04-28,58.34,58.92,58.12,58.61,47419200
2006-04-21,57.68,58.6,57.46,58.37,48248500
2006-04-13,57.85,58.02,57.32,57.91,32471700
2006-04-07,59.49,59.76,57.7,57.83,42993900
2006-03-31,60.07,60.4,59.06,59.22,39393700
2006-03-24,60.4,61.1,60.29,60.39,32959500
2006-03-17,59.07,60.4,59.0,60.34,45306300
2006-03-10,57.57,59.04,57.51,59.04,42145000
2006-03-03,57.96,58.55,57.42,57.47,37348100
2006-02-24,59.13,59.32,57.42,57.76,35262800
2006-02-17,58.38,59.45,58.04,59.07,41814200
2006-02-10,57.5,59.71,56.65,58.39,55874400
2006-02-03,58.71,58.75,57.02,57.38,66881300
2006-01-27,60.75,61.24,58.04,58.71,80081100
2006-01-20,61.31,62.62,60.73,60.8,35739600
2006-01-13,62.52,63.1,61.42,61.82,36890500
2006-01-06,61.07,62.95,61.05,62.6,35543000
2005-12-30,61.12,61.2,60.03,60.1,22513900
2005-12-23,61.55,62.0,60.56,61.11,32638100
2005-12-16,60.15,61.35,59.99,60.86,51085100
2005-12-09,61.6,62.0,59.76,60.1,69850900
2005-12-02,62.75,62.95,61.2,61.21,42851800
2005-11-25,62.55,62.55,61.15,62.15,34470800
2005-11-18,61.07,63.78,60.43,62.55,83973900
2005-11-11,60.5,61.6,60.2,60.92,36240500
2005-11-04,62.91,63.0,60.0,60.88,67183400
2005-10-28,64.2,64.5,61.05,62.95,47773300
2005-10-21,63.65,64.59,62.66,64.07,65152600
2005-10-14,61.28,64.5999,60.53,63.7,56617000
2005-10-07,63.18,63.28,61.12,61.34,44845800
2005-09-30,64.23,64.45,62.9,63.28,29730900
2005-09-23,65.19,65.33,63.89,63.99,34740500
2005-09-16,64.73,65.22,64.0,65.18,37891300
2005-09-09,63.25,65.0,63.21,64.73,26791300
2005-09-02,61.78,63.73,61.65,62.9,32244900
2005-08-26,64.0,64.06,61.94,61.94,33660400
2005-08-19,63.42,64.44,62.84,63.57,31860900
2005-08-12,63.54,64.66,63.23,63.56,23492900
2005-08-05,64.25,65.35,63.54,63.54,27062000
2005-07-29,64.25,64.84,62.67,63.96,42706600
2005-07-22,64.85,65.07,63.98,64.32,39568500
2005-07-15,64.28,65.15,64.11,65.03,31445800
2005-07-08,64.4,65.25,63.52,64.28,29469300
2005-07-01,65.52,66.1,64.43,64.95,36842700
2005-06-24,66.352,66.8,65.0,65.58,52988900
2005-06-17,66.25,66.95,65.41,66.56,32773200
2005-06-10,66.59,66.94,65.73,66.48,28336000
2005-06-03,67.68,67.69,66.36,66.44,24652100
2005-05-27,67.3,68.0,67.04,67.43,28398400
2005-05-20,67.11,68.08,67.07,67.2,32058500
2005-05-13,68.1,68.29,66.755,67.1,29406400
2005-05-06,68.68,68.87,67.65,68.21,29527800
2005-04-29,69.0,69.5,67.62,68.63,30762000
2005-04-22,69.3,69.95,67.83,68.49,41109100
2005-04-15,68.8,69.99,67.85,69.4,42423600
2005-04-08,66.95,69.48,66.85,68.64,33287100
2005-04-01,68.23,68.5,66.65,66.85,44693600
2005-03-24,67.25,68.52,66.65,68.09,28693000
2005-03-18,67.59,67.85,66.66,67.25,31058200
2005-03-11,67.9,68.68,67.49,67.6,35150800
2005-03-04,66.07,67.75,65.6,67.74,36390900
2005-02-25,65.05,66.29,65.05,66.22,24501100
2005-02-18,66.61,66.61,65.21,65.43,25550900
2005-02-11,66.25,66.89,65.87,66.6,26389100
2005-02-04,64.93,66.24,64.35,66.24,30450800
2005-01-28,61.85,64.98,61.2,64.62,43221500
2005-01-21,62.23,63.28,61.85,61.85,22520900
2005-01-14,62.73,63.41,61.88,62.7,32228000
2005-01-07,63.35,63.55,62.57,62.61,32052500
2004-12-31,63.78,63.98,63.33,63.42,19506200
2004-12-23,63.58,63.9,62.3,63.6,29993900
2004-12-17,60.48,64.25,59.6,63.58,69780400
2004-12-10,61.66,62.81,60.25,60.25,37018000
2004-12-03,60.49,62.3,59.9,61.91,31217200
2004-11-26,60.55,61.07,60.28,60.45,15802500
2004-11-19,61.0,61.49,60.39,60.54,25425700
2004-11-12,59.3,61.0,59.25,61.0,30056100
2004-11-05,58.35,59.98,57.81,59.18,39131900
2004-10-29,57.1,58.48,56.7,58.38,31173100
2004-10-22,56.2,57.99,56.2,57.29,29992600
2004-10-15,55.19,57.2,54.81,56.58,38988700
2004-10-08,57.0,57.76,55.21,55.32,33952300
2004-10-01,56.35,57.49,56.09,57.0,27120000
2004-09-24,57.75,58.16,56.25,56.55,25667000
2004-09-17,57.8,58.8,57.35,58.52,24204300
2004-09-10,58.05,58.38,57.07,57.57,23205500
2004-09-03,57.62,58.13,57.41,57.85,25103300
2004-08-27,57.13,57.85,57.04,57.71,20815500
2004-08-20,55.54,57.12,55.53,57.04,24303500
2004-08-13,54.66,56.75,54.37,55.54,27165100
2004-08-06,55.0,56.0,54.4,54.6,25697000
2004-07-30,55.59,55.86,54.8,55.27,29469800
2004-07-23,57.68,57.68,55.38,55.74,33586100
2004-07-16,54.85,58.14,54.51,56.8,46791500
2004-07-09,55.17,55.54,54.43,54.99,20890200
2004-07-02,54.75,56.14,54.68,55.35,30074100
2004-06-25,54.97,56.05,54.5,54.5,28327300
2004-06-18,56.79,57.19,55.02,55.25,30259200
2004-06-10,56.53,57.28,56.17,57.07,20719300
2004-06-04,55.23,56.93,55.15,56.38,27115700
2004-05-28,54.99,55.92,54.12,55.71,34622600
2004-05-21,54.18,55.1,54.13,54.94,28506200
2004-05-14,54.77,56.39,54.07,54.52,37532400
2004-05-07,54.22,55.98,54.02,55.3,40027400
2004-04-30,53.69,54.65,53.57,54.03,34614700
2004-04-23,53.77,54.06,53.02,53.68,35935000
2004-04-16,50.86,54.77,50.81,54.13,56093100
2004-04-08,51.18,51.8,50.53,50.87,26408200
2004-04-02,50.41,51.25,49.9,51.18,33327200
2004-03-26,50.05,50.5,49.25,50.13,38297900
2004-03-19,50.71,51.64,50.01,50.05,38415700
2004-03-12,53.43,53.76,50.5,50.71,41238700
2004-03-05,54.49,54.49,52.7,53.13,35437300
2004-02-27,53.49,54.4,52.79,53.91,36897300
2004-02-20,54.48,54.631,53.25,53.3,25042300
2004-02-13,54.23,54.9,53.62,54.23,29819500
2004-02-06,53.41,54.85,53.05,54.15,35235100
2004-01-30,53.0,54.04,52.88,53.42,39565700
2004-01-23,50.8,53.55,50.8,53.0,43368800
2004-01-16,51.49,52.75,50.43,50.45,46749300
2004-01-09,52.0,52.09,51.39,51.4,35903200
2004-01-02,50.85,52.09,50.74,51.66,24515500
2003-12-26,50.08,50.77,49.89,50.62,20086700
2003-12-19,50.1,50.2,49.12,50.1,52466200
2003-12-12,49.36,50.3,48.79,49.39,48319800
2003-12-05,50.3,50.3,48.93,49.16,46970900
2003-11-28,50.13,51.5,49.2,49.3,41160500
2003-11-21,51.5,52.89,50.6,50.88,37711600
2003-11-14,48.8,52.45,48.26,52.12,50594700
2003-11-07,50.08,50.2,48.75,48.81,35252600
2003-10-31,50.35,50.67,48.05,50.33,60972600
2003-10-24,50.6,51.02,49.65,50.35,33736000
2003-10-17,49.7,51.15,49.49,50.41,46257800
2003-10-10,50.12,50.44,49.07,49.24,36902300
2003-10-03,49.18,50.95,49.13,50.11,39783700
2003-09-26,50.1,50.5,49.09,49.18,38043200
2003-09-19,51.04,52.4,50.1,50.31,59579900
2003-09-12,50.98,52.5,50.9,51.63,47477400
2003-09-05,49.78,51.28,49.41,50.5,35767400
2003-08-29,49.71,49.92,49.0,49.58,34960900
2003-08-22,50.87,51.09,49.0,49.54,42773400
2003-08-15,51.5,51.93,50.28,51.05,28471000
2003-08-08,50.43,52.25,49.71,51.75,38496900
2003-08-01,51.76,52.65,50.15,50.43,43238900
2003-07-25,52.68,52.74,51.06,52.23,31186500
2003-07-18,53.3,54.24,51.85,52.74,48771500
2003-07-11,53.23,53.68,51.21,51.88,44453000
2003-07-03,52.08,53.25,51.49,52.99,33585700
2003-06-27,54.1,54.35,50.75,51.54,51064700
2003-06-20,53.0,55.57,52.87,54.45,46275700
2003-06-13,52.5,54.17,51.9,52.56,45765800
2003-06-06,54.35,54.65,51.63,52.75,63537400
